,date,Tavg,RH_avg,RR,ddd_x,ff_avg,station_name,flood
3198,2020-04-24,29.0,81.0,1.4,30.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3199,2020-04-25,29.2,77.0,1.5,50.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3200,2020-04-26,29.7,78.0,1.4,50.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3201,2020-04-27,27.6,86.0,19.3,40.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3202,2020-04-28,28.1,82.0,7.7,50.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3203,2020-04-29,28.7,79.0,1.4,90.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3204,2020-04-30,28.5,79.0,0.0,90.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3205,2020-05-01,28.9,80.0,1.4,270.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3206,2020-05-02,27.2,82.0,0.0,260.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3207,2020-05-03,29.4,78.0,1.5,60.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3208,2020-05-04,28.4,82.0,1.4,90.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3209,2020-05-05,29.4,77.0,5.6,50.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3210,2020-05-06,29.9,78.0,0.0,50.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3211,2020-05-07,30.2,76.0,1.4,90.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3212,2020-05-08,30.4,76.0,1.4,30.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3213,2020-05-09,28.5,84.0,1.4,90.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3214,2020-05-10,29.0,80.0,2.5,30.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3215,2020-05-11,29.5,77.0,1.4,50.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3216,2020-05-12,29.9,76.0,0.0,40.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3217,2020-05-13,30.0,79.0,1.4,80.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3218,2020-05-14,29.9,75.0,1.4,70.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3219,2020-05-15,30.0,74.0,0.0,70.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3220,2020-05-16,30.1,72.0,0.0,90.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3221,2020-05-17,30.0,78.0,0.0,350.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3222,2020-05-18,28.4,82.0,1.4,330.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3223,2020-05-19,28.7,80.0,22.0,50.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3224,2020-05-20,30.0,79.0,0.0,320.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3225,2020-05-21,28.6,83.0,17.2,300.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3226,2020-05-22,30.1,79.0,0.0,50.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3227,2020-05-23,28.9,81.0,0.6,40.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3228,2020-05-24,31.4,68.0,0.0,250.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3229,2020-05-25,30.2,77.0,1.4,270.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3230,2020-05-26,30.2,74.0,2.7,270.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3231,2020-05-27,29.1,78.0,0.0,290.0,1.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3232,2020-05-28,29.0,80.0,1.4,40.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3233,2020-05-29,29.5,80.0,1.4,60.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3234,2020-05-30,29.8,74.0,1.4,80.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3235,2020-05-31,29.4,82.0,0.4,120.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3236,2020-06-01,29.6,76.0,0.0,80.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3237,2020-06-02,29.3,77.0,0.1,90.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3238,2020-06-03,29.1,80.0,1.0,130.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,1
3239,2020-06-04,29.9,72.0,1.4,120.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,1
3240,2020-06-05,29.3,74.0,0.0,170.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,1
3241,2020-06-06,28.7,79.0,31.5,40.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,1
3242,2020-06-07,29.5,78.0,1.4,70.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,1
3243,2020-06-08,29.9,76.0,1.4,60.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3244,2020-06-09,29.4,80.0,0.0,60.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,1
3245,2020-06-10,29.5,77.0,0.0,70.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3246,2020-06-11,29.7,76.0,0.0,60.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3247,2020-06-12,28.4,77.0,5.6,230.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3248,2020-06-13,29.3,76.0,1.4,80.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3249,2020-06-14,30.0,75.0,0.0,80.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3250,2020-06-15,30.2,76.0,1.4,60.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3251,2020-06-16,29.7,77.0,1.4,110.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,1
3252,2020-06-17,29.9,74.0,3.2,150.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3253,2020-06-18,29.8,75.0,1.4,50.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3254,2020-06-19,29.3,75.0,1.4,90.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3255,2020-06-20,29.7,75.0,6.6,60.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3256,2020-06-21,28.8,78.0,1.4,50.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3257,2020-06-22,28.4,80.0,0.0,80.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3258,2020-06-23,28.0,81.0,15.3,140.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3259,2020-06-24,28.6,77.0,1.4,330.0,1.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3260,2020-06-25,29.1,76.0,1.4,120.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3261,2020-06-26,29.2,76.0,1.4,50.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3262,2020-06-27,29.5,75.0,0.0,130.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3263,2020-06-28,29.3,72.0,0.0,50.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3264,2020-06-29,29.9,70.0,0.0,80.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3265,2020-06-30,29.1,76.0,0.0,90.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3266,2020-07-01,29.0,75.0,0.0,70.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3267,2020-07-02,27.7,83.0,0.0,320.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3268,2020-07-03,28.6,76.0,56.0,40.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3269,2020-07-04,29.0,76.0,1.4,80.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3270,2020-07-05,28.8,70.0,0.0,100.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3271,2020-07-06,28.9,72.0,1.4,110.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3272,2020-07-07,28.4,79.0,2.7,140.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3273,2020-07-08,29.3,75.0,0.0,50.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3274,2020-07-09,28.3,75.0,1.4,50.0,1.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3275,2020-07-10,28.2,78.0,1.5,40.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3276,2020-07-11,28.4,82.0,20.6,80.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3277,2020-07-12,28.8,80.0,1.4,80.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3278,2020-07-13,29.4,72.0,0.0,120.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3279,2020-07-14,28.8,80.0,2.5,60.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3280,2020-07-15,26.9,83.0,15.2,110.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3281,2020-07-16,28.4,77.0,1.4,90.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3282,2020-07-17,28.6,78.0,1.4,100.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3283,2020-07-18,28.7,79.0,1.4,30.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3284,2020-07-19,29.0,76.0,0.0,30.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3285,2020-07-20,29.2,77.0,1.4,70.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3286,2020-07-21,29.2,77.0,0.0,70.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3287,2020-07-22,29.3,76.0,1.4,70.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3288,2020-07-23,29.5,74.0,1.4,60.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3289,2020-07-24,29.0,70.0,1.4,40.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3290,2020-07-25,29.0,68.0,0.0,40.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3291,2020-07-26,28.2,68.0,1.4,70.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3292,2020-07-27,28.2,69.0,0.0,60.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3293,2020-07-28,28.6,70.0,1.4,20.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3294,2020-07-29,28.5,70.0,1.4,10.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3295,2020-07-30,28.6,71.0,1.4,350.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3296,2020-07-31,28.0,61.0,0.0,70.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3297,2020-08-01,28.0,65.0,1.4,60.0,1.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3298,2020-08-02,28.5,71.0,1.4,10.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3299,2020-08-03,29.1,74.0,1.4,70.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3300,2020-08-04,29.7,71.0,0.0,70.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3301,2020-08-05,28.1,79.0,0.0,310.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3302,2020-08-06,29.3,75.0,0.0,50.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3303,2020-08-07,28.9,78.0,1.4,50.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3304,2020-08-08,29.2,78.0,1.4,30.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3305,2020-08-09,28.4,82.0,1.6,30.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3306,2020-08-10,29.2,79.0,1.4,340.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3307,2020-08-11,29.9,74.0,0.0,240.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3308,2020-08-12,29.6,74.0,1.4,120.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3309,2020-08-13,27.9,83.0,1.4,70.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3310,2020-08-14,27.9,80.0,73.5,60.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3311,2020-08-15,28.4,80.0,1.4,50.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3312,2020-08-16,29.0,78.0,0.0,40.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3313,2020-08-17,29.8,72.0,0.3,50.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3314,2020-08-18,28.5,78.0,2.5,10.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3315,2020-08-19,29.1,75.0,0.0,120.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3316,2020-08-20,29.2,76.0,0.0,80.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3317,2020-08-21,29.0,71.0,0.0,90.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3318,2020-08-22,29.3,67.0,1.4,110.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3319,2020-08-23,29.4,70.0,1.4,60.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3320,2020-08-24,29.6,68.0,0.0,70.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3321,2020-08-25,29.4,73.0,0.0,70.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3322,2020-08-26,28.9,68.0,0.0,350.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3323,2020-08-27,28.7,69.0,1.4,40.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3324,2020-08-28,29.5,68.0,0.0,90.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3325,2020-08-29,29.6,69.0,1.4,60.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3326,2020-08-30,29.0,73.0,1.4,70.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3327,2020-08-31,29.2,72.0,1.4,80.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3328,2020-09-01,29.7,65.0,1.4,20.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3329,2020-09-02,29.5,70.0,0.0,10.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3330,2020-09-03,28.5,78.0,6.0,60.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3331,2020-09-04,29.9,74.0,0.0,60.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3332,2020-09-05,29.9,78.0,0.0,50.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3333,2020-09-06,28.7,76.0,1.4,60.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3334,2020-09-07,29.4,72.0,1.4,60.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3335,2020-09-08,30.0,67.0,0.0,70.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3336,2020-09-09,29.8,68.0,1.4,120.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3337,2020-09-10,29.9,72.0,0.0,120.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3338,2020-09-11,29.4,76.0,0.0,50.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3339,2020-09-12,29.4,73.0,1.4,30.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3340,2020-09-13,29.3,71.0,1.4,10.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3341,2020-09-14,29.2,74.0,0.0,40.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3342,2020-09-28,29.5,72.0,0.0,100.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3343,2020-09-29,29.2,70.0,0.0,40.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3344,2020-09-30,29.8,70.0,0.0,40.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3345,2020-10-01,30.1,73.0,1.4,80.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3346,2020-10-02,29.8,74.0,0.0,10.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3347,2020-10-03,28.5,77.0,1.4,110.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3348,2020-10-04,28.7,77.0,7.6,180.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3349,2020-10-05,28.9,69.0,8.0,70.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3350,2020-10-06,29.1,68.0,0.0,20.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3351,2020-10-07,29.3,71.0,1.4,60.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3352,2020-10-08,29.3,73.0,0.0,30.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3353,2020-10-09,28.6,78.0,8.7,50.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3354,2020-10-10,28.8,77.0,1.4,110.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3355,2020-10-11,28.9,79.0,5.6,70.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3356,2020-10-12,29.8,70.0,1.4,10.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3357,2020-10-13,29.9,72.0,0.0,30.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3358,2020-10-14,30.0,74.0,1.4,40.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3359,2020-10-15,29.9,72.0,1.4,360.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3360,2020-10-16,28.3,80.0,0.0,10.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,1
3361,2020-10-17,28.8,80.0,58.1,330.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3362,2020-10-18,29.1,76.0,1.4,10.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3363,2020-10-19,28.8,79.0,0.0,40.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3364,2020-10-20,29.0,79.0,1.4,40.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,1
3365,2020-10-21,27.6,84.0,2.7,20.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3366,2020-10-22,28.9,77.0,3.6,280.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3367,2020-10-23,30.0,70.0,0.0,260.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3368,2020-10-24,29.3,75.0,0.0,30.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3369,2020-10-25,28.9,77.0,0.2,330.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3370,2020-10-26,27.8,82.0,1.4,290.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,1
3371,2020-10-27,27.2,82.0,2.4,320.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3372,2020-10-28,28.7,80.0,1.4,40.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3373,2020-10-29,29.6,77.0,0.0,50.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3374,2020-10-30,29.4,78.0,0.0,80.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3375,2020-10-31,28.4,76.0,1.4,290.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3376,2020-11-01,27.9,82.0,3.4,330.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,1
3377,2020-11-02,28.7,76.0,3.4,270.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3378,2020-11-03,29.1,77.0,0.0,270.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3379,2020-11-04,29.2,74.0,1.4,350.0,1.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3380,2020-11-05,27.6,83.0,0.5,240.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3381,2020-11-06,27.6,86.0,7.4,80.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3382,2020-11-07,28.8,81.0,0.0,120.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3383,2020-11-08,27.9,83.0,1.4,10.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3384,2020-11-09,28.9,74.0,6.0,70.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3385,2020-11-10,29.5,79.0,0.0,40.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3386,2020-11-11,29.7,74.0,0.0,60.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3387,2020-11-12,29.9,78.0,1.4,70.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3388,2020-11-13,30.0,78.0,1.4,120.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3389,2020-11-14,30.2,76.0,1.4,50.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3390,2020-11-15,30.2,73.0,4.1,40.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3391,2020-11-16,29.9,74.0,0.0,90.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,1
3392,2020-11-17,29.6,78.0,0.0,50.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,1
3393,2020-11-18,29.2,78.0,0.5,80.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,1
3394,2020-11-19,29.9,75.0,1.4,40.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3395,2020-11-20,29.2,82.0,2.5,120.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3396,2020-11-21,29.4,78.0,1.4,40.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3397,2020-11-22,29.1,80.0,0.0,330.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3398,2020-11-23,28.0,83.0,8.0,260.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3399,2020-11-24,27.6,82.0,0.8,120.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,1
3400,2020-11-25,28.0,82.0,59.3,310.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3401,2020-11-26,28.6,81.0,11.9,280.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3402,2020-11-27,29.0,78.0,0.0,330.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3403,2020-11-28,28.4,80.0,4.6,300.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3404,2020-11-29,28.4,78.0,1.2,280.0,6.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3405,2020-11-30,27.6,81.0,1.0,270.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3406,2020-12-01,29.2,73.0,1.4,260.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3407,2020-12-02,29.6,75.0,0.0,300.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3408,2020-12-03,26.7,84.0,41.4,350.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3409,2020-12-04,27.9,84.0,2.2,270.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3410,2020-12-05,27.5,81.0,28.5,290.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3411,2020-12-06,26.6,90.0,36.0,300.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3412,2020-12-07,25.7,90.0,44.0,290.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3413,2020-12-08,28.8,80.0,19.3,280.0,5.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3414,2020-12-09,28.6,80.0,7.0,300.0,5.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3415,2020-12-10,28.1,81.0,4.7,300.0,2.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3416,2020-12-11,28.5,81.0,1.4,280.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3417,2020-12-12,28.2,77.0,6.5,260.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3418,2020-12-13,26.9,91.0,1.0,270.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3419,2020-12-14,28.1,79.0,0.2,260.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3420,2020-12-15,28.0,77.0,0.0,260.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3421,2020-12-16,28.1,77.0,0.7,260.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3422,2020-12-17,27.0,85.0,5.8,270.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3423,2020-12-18,27.6,81.0,0.5,320.0,5.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3424,2020-12-19,28.2,78.0,0.2,280.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3425,2020-12-20,27.2,82.0,0.0,260.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3426,2020-12-21,27.5,79.0,4.3,270.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3427,2020-12-22,28.3,79.0,0.2,320.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3428,2020-12-23,28.9,73.0,0.0,260.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3429,2020-12-24,28.1,78.0,1.4,280.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3430,2020-12-25,29.1,72.0,1.4,270.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3431,2020-12-26,28.4,77.0,0.0,270.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3432,2020-12-27,29.1,74.0,1.4,290.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3433,2020-12-28,28.7,78.0,0.0,270.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3434,2020-12-29,28.3,77.0,0.0,280.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3435,2020-12-30,27.8,80.0,1.4,270.0,4.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3436,2020-12-31,26.2,87.0,34.0,270.0,3.0,Stasiun Meteorologi Maritim Tanjung Priok,0
3437,2016-01-01,28.2,83.0,26.6,290.0,2.0,Stasiun Meteorologi Kemayoran,0
3438,2016-01-02,27.1,85.0,0.0,300.0,1.0,Stasiun Meteorologi Kemayoran,0
3439,2016-01-03,28.4,79.0,15.6,280.0,2.0,Stasiun Meteorologi Kemayoran,0
3440,2016-01-04,29.0,80.0,0.0,300.0,2.0,Stasiun Meteorologi Kemayoran,0
3441,2016-01-05,28.6,83.0,0.0,350.0,1.0,Stasiun Meteorologi Kemayoran,0
3442,2016-01-06,28.8,77.0,11.6,40.0,1.0,Stasiun Meteorologi Kemayoran,0
3443,2016-01-07,29.7,76.0,0.3,70.0,2.0,Stasiun Meteorologi Kemayoran,0
3444,2016-01-08,29.6,78.0,0.0,350.0,2.0,Stasiun Meteorologi Kemayoran,0
3445,2016-01-09,29.0,81.0,0.0,320.0,2.0,Stasiun Meteorologi Kemayoran,0
3446,2016-01-10,29.1,76.0,0.0,330.0,2.0,Stasiun Meteorologi Kemayoran,0
3447,2016-01-11,29.8,74.0,0.0,310.0,1.0,Stasiun Meteorologi Kemayoran,0
